Maryon_Lane	birthPlace	Natal_Province	o
Maryon_Lane	birthPlace	Cyprus	o
Claire_Loewenfeld	birthPlace	Berlin	o
Claire_Loewenfeld	birthPlace	Buckinghamshire	o
James_Boughtwood_Comber	birthPlace	Garlieston	o
James_Boughtwood_Comber	birthPlace	Southampton	o
Elisabeth_Alida_Haanen	birthPlace	Utrecht	o
Elisabeth_Alida_Haanen	birthPlace	Amsterdam	o
Philippe_Mouskes	birthPlace	Ghent	o
Philippe_Mouskes	birthPlace	Tournai	o
Arthur_Rose_Eldred	birthPlace	Brooklyn	o
Arthur_Rose_Eldred	birthPlace	Clementon,_New_Jersey	o
George_Hopkins_Williams_II	birthPlace	Frost,_Texas	o
George_Hopkins_Williams_II	birthPlace	Dallas	o
Hamilton_Revelle	birthPlace	Gibraltar	o
Hamilton_Revelle	birthPlace	France	o
Pieter_Withoos	birthPlace	Amersfoort	o
Pieter_Withoos	birthPlace	Amsterdam	o
Manuel_Guimarães	birthPlace	Albergaria-a-Velha	o
Manuel_Guimarães	birthPlace	Lisbon	o
Jo_Herbst	birthPlace	Berlin	o
Jo_Herbst	birthPlace	West_Berlin	o
António_Rodrigo_Pinto_da_Silva	birthPlace	Porto	o
António_Rodrigo_Pinto_da_Silva	birthPlace	Lisbon	o
Yevgeny_Ostashev	birthPlace	Elektrougli	o
Yevgeny_Ostashev	birthPlace	Baikonur	o
Tex_Terry	birthPlace	Coxville,_Indiana	o
Tex_Terry	birthPlace	Indiana	o
Jetty_Paerl	birthPlace	Amsterdam	o
Jetty_Paerl	birthPlace	Amstelveen	o
George_Marsh_(martyr)	birthPlace	Deane,_Greater_Manchester	o
George_Marsh_(martyr)	birthPlace	Chester	o
William_Lee_Bergstrom	birthPlace	Austin,_Texas	o
William_Lee_Bergstrom	birthPlace	Las_Vegas	o
Geertruid_Adriaansdochter	birthPlace	Netherlands	o
Geertruid_Adriaansdochter	birthPlace	IJpesloot	o
Patricia_Ziegfeld_Stephenson	birthPlace	New_York_City	o
Patricia_Ziegfeld_Stephenson	birthPlace	Los_Angeles	o
Ralph_Peduto	birthPlace	New_Jersey	o
Ralph_Peduto	birthPlace	Santa_Cruz,_California	o
Heinz_Conrads	birthPlace	Austria-Hungary	o
Heinz_Conrads	birthPlace	Austria	o
Fred_W._Bateman	birthPlace	Roper,_North_Carolina	o
Fred_W._Bateman	birthPlace	Newport_News,_Virginia	o
Marcella_Rovena	birthPlace	Conegliano	o
Marcella_Rovena	birthPlace	Italy	o
Billy_Marsh	birthPlace	England	o
Billy_Marsh	birthPlace	London	o
Bezalel_Rakow	birthPlace	Frankfurt	o
Bezalel_Rakow	birthPlace	Gateshead	o
Dahlia_Ravikovitch	birthPlace	Mandatory_Palestine	o
Dahlia_Ravikovitch	birthPlace	Israel	o
Caroline_Lee_Hentz	birthPlace	Lancaster,_Massachusetts	o
Caroline_Lee_Hentz	birthPlace	Marianna,_Florida	o
Ron_Allen_(playwright)	birthPlace	Detroit	o
Ron_Allen_(playwright)	birthPlace	Los_Angeles	o
Benjamin_Kendall_Emerson	birthPlace	Nashua,_New_Hampshire	o
Benjamin_Kendall_Emerson	birthPlace	Amherst,_Massachusetts	o
James_Taylor_(tea_planter)	birthPlace	Kincardineshire	o
James_Taylor_(tea_planter)	birthPlace	British_Ceylon	o
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Alsace	o
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Paris	o
Henry_Woods_(painter)	birthPlace	England	o
Henry_Woods_(painter)	birthPlace	Venice	o
Arthur_A._Schuck	birthPlace	Brooklyn	o
Arthur_A._Schuck	birthPlace	Santa_Barbara,_California	o
Gilbert_Ironside_the_younger	birthPlace	Dorset	o
Gilbert_Ironside_the_younger	birthPlace	England	o
El_Hedi_ben_Salem	birthPlace	Morocco	o
El_Hedi_ben_Salem	birthPlace	France	o
Felisa_Vanoff	birthPlace	Ambridge,_Pennsylvania	o
Felisa_Vanoff	birthPlace	Beverly_Hills,_California	o
Benoît_Frachon	birthPlace	Le_Chambon-Feugerolles	o
Benoît_Frachon	birthPlace	Les_Bordes,_Loiret	o
Mendi_Rodan	birthPlace	Iași	o
Mendi_Rodan	birthPlace	Israel	o
Abraham_Jacobi	birthPlace	German_Confederation	o
Abraham_Jacobi	birthPlace	Bolton_Landing,_New_York	o
Samuel_Budgett	birthPlace	Wrington	o
Samuel_Budgett	birthPlace	Bristol	o
Joao_Moises_Benabides_Dinis	birthPlace	Montserrat	o
Joao_Moises_Benabides_Dinis	birthPlace	Ohio_Country	o
Johnnie_Hoskins	birthPlace	Waitara,_New_Zealand	o
Johnnie_Hoskins	birthPlace	England	o
John_D._Thompson	birthPlace	Franklin,_Pennsylvania	o
John_D._Thompson	birthPlace	New_Haven,_Connecticut	o
Gustav_Gassner	birthPlace	Berlin	o
Gustav_Gassner	birthPlace	Lüneburg	o
László_Széchenyi	birthPlace	Horpács	o
