Chicane_(musician)	profession	Roman_emperor	x
Chicane_(musician)	profession	Prophet	x
Lotti_Golden	profession	Roman_emperor	x
Mousse_T.	profession	Lifeguard	x
Paul_Gauguin	profession	Legal_education	x
Yizhi_Jane_Tao	education	Bachelor_of_Science	o
Nigel_Latta	education	Bachelor_of_Science	o
Gareth_Morgan_(author)	education	Bachelor_of_Science	o
Maurice_K._Goddard	education	Bachelor_of_Science	o
Ihsan_Isik	education	Bachelor_of_Science	o
Michael_D._Johnson	education	Bachelor_of_Science	o
Alan_Needleman	education	Bachelor_of_Science	o
Austin_L._Rand	education	Bachelor_of_Science	o
Patrick_Hayden_(scientist)	education	Bachelor_of_Science	o
Martha_Crago	education	Bachelor_of_Arts	o
Henry_Thomas_Duffy	education	Bachelor_of_Arts	o
Guy_Breton	education	Bachelor_of_Arts	o
Joseph_Peter_Stadtmueller	education	Bachelor_of_Arts	o
James_Kwak	education	Bachelor_of_Arts	o
Lawrence_Corey	education	Bachelor_of_Arts	o
James_Robert_Inch	education	Bachelor_of_Arts	o
William_F._Lee	education	Bachelor_of_Arts	o
Lee_Roy_West	education	Bachelor_of_Arts	o
Joshua_Knobe	education	Bachelor_of_Arts	o
Peter_Makuck	education	Bachelor_of_Arts	o
Xenophon_Hicks	education	Bachelor_of_Arts	o
James_A._Watson	education	Master_of_Science	o
Morwen_Thistlethwaite	education	Master_of_Science	o
Christopher_Moeller	education	Bachelor_of_Fine_Arts	o
William_T._Williams	education	Bachelor_of_Fine_Arts	o
Robert_Yarber	education	Bachelor_of_Fine_Arts	o
Nicole_Bartelme	education	Bachelor_of_Fine_Arts	o
Marion_Peck	education	Bachelor_of_Fine_Arts	o
Whit_Hertford	education	Bachelor_of_Fine_Arts	o
John_J._Lombardi	education	Juris_Doctor	o
Glen_Morgan_Williams	education	Juris_Doctor	o
Timothy_Rhea	education	Doctor_of_Musical_Arts	o
Leslie_B._McLemore	education	Doctorate	o
Richard_Joseph_Hopkins	education	Bachelor_of_Laws	o
Frank_Albert_Picard	education	Bachelor_of_Laws	o
Frederick_Alvin_Daugherty	education	Bachelor_of_Laws	o
Alfred_Gruenther	education	Doctor_of_Letters	o
Walter_Eli_Clark	education	Doctor_of_Letters	o
Gerald_Comeau	education	Bachelor_of_Commerce	o
Borys_Wrzesnewskyj	education	Bachelor_of_Commerce	o
Paul_Maritz	education	Doctor_of_Musical_Arts	x
Yizhi_Jane_Tao	education	Doctor_of_Science	x
Yizhi_Jane_Tao	education	Doctor_of_Letters	x
Yizhi_Jane_Tao	education	Master_of_Science	x
Nigel_Latta	education	Bachelor_of_Laws	x
Nigel_Latta	education	Bachelor_of_Music	x
Gareth_Morgan_(author)	education	Bachelor_of_Technology	x
Gareth_Morgan_(author)	education	Bachelor_of_Business_Administration	x
Gareth_Morgan_(author)	education	Doctor_of_Science	x
Suzanne_Anton	education	Doctor_of_Musical_Arts	x
Maurice_K._Goddard	education	Bachelor_of_Engineering	x
Maurice_K._Goddard	education	Doctorate	x
Maurice_K._Goddard	education	Master_of_Science	x
Ian_Gatley	education	Doctor_of_Musical_Arts	x
Timothy_P._Green	education	Bachelor_of_Technology	x
Michael_A._Wartell	education	Bachelor_of_Technology	x
Michael_A._Wartell	education	Doctor_of_Letters	x
Michael_A._Wartell	education	Bachelor_of_Commerce	x
Hinton_Mitchem	education	Bachelor_of_Commerce	x
John_Johnston_O'Neill	education	Doctorate	x
John_Johnston_O'Neill	education	Bachelor_of_Engineering	x
John_Johnston_O'Neill	education	Master_of_Social_Work	x
Nicholas_Metropolis	education	Doctor_of_Musical_Arts	x
Ihsan_Isik	education	Master_of_Public_Administration	x
Ihsan_Isik	education	Doctor_of_Science	x
Ihsan_Isik	education	Bachelor_of_Business_Administration	x
Charles_F._Conner	education	Bachelor_of_Business_Administration	x
Charles_F._Conner	education	Bachelor_of_Technology	x
Charles_F._Conner	education	Bachelor_of_Music	x
Peter_Davies_(scientist)	education	Doctor_of_Musical_Arts	x
Peter_Davies_(scientist)	education	Master_of_Fine_Arts	x
John_Strangfeld	education	Doctor_of_Letters	x
John_Strangfeld	education	Doctor_of_Science	x
Ali_Sajid	education	Doctorate	x
Ali_Sajid	education	Master_of_Divinity	x
Arthur_Wallace	education	Master_of_Divinity	x
Arthur_Wallace	education	Bachelor_of_Fine_Arts	x
Ohn_Than	education	Bachelor_of_Technology	x
Ohn_Than	education	Doctorate	x
Ohn_Than	education	Bachelor_of_Fine_Arts	x
Bob_Timberlake_(artist)	education	Bachelor_of_Business_Administration	x
Bob_Timberlake_(artist)	education	Master_of_Public_Administration	x
Jeff_Landry	education	Doctor_of_Musical_Arts	x
Richard_F._Cebull	education	Doctor_of_Science	x
Richard_F._Cebull	education	Doctor_of_Letters	x
Michael_D._Johnson	education	Master_of_Fine_Arts	x
Michael_D._Johnson	education	Bachelor_of_Commerce	x
Michael_D._Johnson	education	Master_of_Public_Administration	x
Alan_Needleman	education	Doctor_of_Letters	x
Alan_Needleman	education	Bachelor_of_Business_Administration	x
Alan_Needleman	education	Master_of_Science	x
Lewis_Hastings_Sarett	education	Doctor_of_Musical_Arts	x
Alex_Zunger	education	Master_of_Fine_Arts	x
Samuel_Conti	education	Doctor_of_Science	x
Samuel_Conti	education	Bachelor_of_Commerce	x
John_Cooper_Godbold	education	Doctor_of_Musical_Arts	x
John_Cooper_Godbold	education	Master_of_Public_Administration	x
Austin_L._Rand	education	Doctor_of_Letters	x
Austin_L._Rand	education	Bachelor_of_Music	x
Austin_L._Rand	education	Bachelor_of_Arts	x
Victor_Veysey	education	Doctor_of_Musical_Arts	x
Mani_Lal_Bhaumik	education	Doctor_of_Musical_Arts	x
Edward_K._Reedy	education	Master_of_Public_Administration	x
Edward_K._Reedy	education	Bachelor_of_Business_Administration	x
Arthur_J._Samberg	education	Bachelor_of_Business_Administration	x
Arthur_J._Samberg	education	Doctor_of_Science	x
John_Francis_Nangle	education	Doctor_of_Musical_Arts	x
John_Francis_Nangle	education	Doctorate	x
Larry_R._Hicks	education	Master_of_Fine_Arts	x
Larry_R._Hicks	education	Bachelor_of_Music	x
Larry_R._Hicks	education	Bachelor_of_Engineering	x
George_Johnson_(Manitoba_politician)	education	Bachelor_of_Music	x
George_Johnson_(Manitoba_politician)	education	Master_of_Fine_Arts	x
George_Johnson_(Manitoba_politician)	education	Bachelor_of_Technology	x
Patrick_Hayden_(scientist)	education	Doctor_of_Musical_Arts	x
Patrick_Hayden_(scientist)	education	Doctor_of_Divinity	x
Patrick_Hayden_(scientist)	education	Bachelor_of_Laws	x
Leroy_Cronin	education	Master_of_Social_Work	x
Leroy_Cronin	education	Doctor_of_Musical_Arts	x
Peter_Cameron_(mathematician)	education	Bachelor_of_Music	x
Dwayne_L._Taylor	education	Doctor_of_Letters	x
Jagjivan_Ram	education	Master_of_Divinity	x
Jagjivan_Ram	education	Master_of_Fine_Arts	x
Chung_Laung_Liu	education	Master_of_Public_Administration	x
Patrick_H._O'Farrell	education	Juris_Doctor	x
John_Beckwith_(composer)	education	Bachelor_of_Engineering	x
John_Beckwith_(composer)	education	Bachelor_of_Commerce	x
Alison_Turriff	education	Doctor_of_Musical_Arts	x
Alison_Turriff	education	Doctor_of_Letters	x
Ivan_Davis	education	Doctor_of_Musical_Arts	x
Eric_Gans	education	Doctor_of_Musical_Arts	x
Bill_Gothard	education	Doctor_of_Musical_Arts	x
Martha_Crago	education	Bachelor_of_Fine_Arts	x
Martha_Crago	education	Bachelor_of_Laws	x
Martha_Crago	education	Doctorate	x
Naomi_Schor	education	Doctor_of_Science	x
Naomi_Schor	education	Bachelor_of_Commerce	x
John_Edgar_Park	education	Doctor_of_Musical_Arts	x
Rachel_Glennerster	education	Bachelor_of_Technology	x
Stephen_Seche	education	Master_of_Divinity	x
Stephen_Seche	education	Doctor_of_Divinity	x
Stephen_Seche	education	Bachelor_of_Engineering	x
Jonathan_Compas	education	Bachelor_of_Business_Administration	x
Jonathan_Compas	education	Master_of_Divinity	x
Jonathan_Compas	education	Bachelor_of_Music	x
Gerald_Butts	education	Doctor_of_Musical_Arts	x
Jean_Merrill	education	Master_of_Public_Administration	x
Juan_Verde	education	Bachelor_of_Business_Administration	x
Richard_Alexander_Arnold	education	Master_of_Divinity	x
Faisal_Shahzad	education	Master_of_Social_Work	x
Nels_Olson	education	Master_of_Divinity	x
Nels_Olson	education	Bachelor_of_Engineering	x
Timothy_Morton	education	Bachelor_of_Fine_Arts	x
Timothy_Morton	education	Bachelor_of_Commerce	x
Bernard_Kenny	education	Doctor_of_Musical_Arts	x
Arthur_L._Carter	education	Doctor_of_Musical_Arts	x
Hilal_Khashan	education	Doctor_of_Musical_Arts	x
Michael_DeSisto	education	Doctor_of_Musical_Arts	x
Michael_DeSisto	education	Bachelor_of_Commerce	x
Perry_N._Halkitis	education	Doctor_of_Musical_Arts	x
Jeffrey_J._Schloesser	education	Bachelor_of_Business_Administration	x
Jeffrey_J._Schloesser	education	Bachelor_of_Fine_Arts	x
Karen_J._Warren	education	Doctor_of_Science	x
Karen_J._Warren	education	Bachelor_of_Music	x
Karen_J._Warren	education	Bachelor_of_Technology	x
Ira_Ruskin	education	Doctor_of_Musical_Arts	x
John_C._Bear	education	Doctor_of_Divinity	x
John_C._Bear	education	Doctorate	x
John_C._Bear	education	Bachelor_of_Technology	x
Andrew_M._Murstein	education	Bachelor_of_Technology	x
Andrew_M._Murstein	education	Master_of_Social_Work	x
Andrew_M._Murstein	education	Bachelor_of_Commerce	x
Henry_Thomas_Duffy	education	Bachelor_of_Music	x
Henry_Thomas_Duffy	education	Doctor_of_Divinity	x
Robert_Edward_Bell	education	Doctor_of_Musical_Arts	x
Theo_Alexander	education	Master_of_Divinity	x
Joseph_J._McMenamin	education	Master_of_Fine_Arts	x
Joseph_J._McMenamin	education	Doctor_of_Letters	x
Mortimer_Taube	education	Master_of_Public_Administration	x
Angela_Kang	education	Bachelor_of_Science	x
Angela_Kang	education	Bachelor_of_Business_Administration	x
Angela_Kang	education	Master_of_Public_Administration	x
Wilfredo_Caraballo	education	Bachelor_of_Fine_Arts	x
Thomas_Perry_(author)	education	Doctor_of_Musical_Arts	x
Henry_Duckworth	education	Bachelor_of_Business_Administration	x
Henry_Duckworth	education	Doctor_of_Musical_Arts	x
Brad_R._Roth	education	Doctor_of_Letters	x
Brad_R._Roth	education	Bachelor_of_Commerce	x
Brad_R._Roth	education	Master_of_Social_Work	x
Richard_A._Schell	education	Master_of_Fine_Arts	x
Richard_A._Schell	education	Master_of_Divinity	x
Timothy_Sylvester_Hogan_(judge)	education	Doctorate	x
Timothy_Sylvester_Hogan_(judge)	education	Bachelor_of_Commerce	x
Timothy_Sylvester_Hogan_(judge)	education	Bachelor_of_Music	x
Hayden_White	education	Doctor_of_Musical_Arts	x
Christine_Melnick	education	Bachelor_of_Engineering	x
Christine_Melnick	education	Master_of_Fine_Arts	x
Christine_Melnick	education	Bachelor_of_Business_Administration	x
Jonathan_Lash	education	Doctor_of_Musical_Arts	x
Herbert_Allan_Fogel	education	Master_of_Social_Work	x
Herbert_Allan_Fogel	education	Doctorate	x
Carl_E._McGowan	education	Bachelor_of_Business_Administration	x
Carl_E._McGowan	education	Master_of_Social_Work	x
Walter_Jay_Skinner	education	Master_of_Fine_Arts	x
Walter_Jay_Skinner	education	Doctor_of_Letters	x
Anne_Elise_Thompson	education	Bachelor_of_Music	x
Robert_Dorsey_Watkins	education	Doctorate	x
Robert_Dorsey_Watkins	education	Bachelor_of_Music	x
Kenneth_Zucker	education	Juris_Doctor	x
Kenneth_Zucker	education	Bachelor_of_Laws	x
Guy_Breton	education	Bachelor_of_Music	x
Guy_Breton	education	Master_of_Public_Administration	x
Guy_Breton	education	Bachelor_of_Business_Administration	x
Dermot_Meagher	education	Bachelor_of_Engineering	x
Dermot_Meagher	education	Doctor_of_Letters	x
Allan_Kuhn_Grim	education	Doctor_of_Divinity	x
Allan_Kuhn_Grim	education	Bachelor_of_Music	x
Ricardo_Hinojosa	education	Doctor_of_Musical_Arts	x
Joseph_H._Rodriguez	education	Doctor_of_Divinity	x
Herbert_Ames	education	Bachelor_of_Fine_Arts	x
Ernest_C._Torres	education	Doctorate	x
Ernest_C._Torres	education	Doctor_of_Divinity	x
Ernest_C._Torres	education	Master_of_Social_Work	x
William_Carl_Burger	education	Doctor_of_Musical_Arts	x
Mary_Lazich	education	Doctor_of_Musical_Arts	x
Robert_W._Warren	education	Master_of_Fine_Arts	x
Robert_W._Warren	education	Master_of_Public_Administration	x
Robert_W._Warren	education	Bachelor_of_Business_Administration	x
Fred_DuVal	education	Doctor_of_Musical_Arts	x
Robin_Hugh_Farquhar	education	Bachelor_of_Commerce	x
Daniel_Anthony_Manion	education	Master_of_Divinity	x
Laurier_LaPierre	education	Bachelor_of_Fine_Arts	x
Laurier_LaPierre	education	Master_of_Divinity	x
Wallace_Stegner	education	Doctor_of_Musical_Arts	x
Stephen_Six	education	Doctor_of_Science	x
Stephen_Six	education	Doctorate	x
Philip_S._Gutierrez	education	Doctor_of_Musical_Arts	x
Barron_Patterson_McCune	education	Doctor_of_Divinity	x
Joseph_Peter_Stadtmueller	education	Bachelor_of_Technology	x
Joseph_Peter_Stadtmueller	education	Master_of_Arts	x
Joseph_Peter_Stadtmueller	education	Doctorate	x
Thomas_McKevitt	education	Doctor_of_Musical_Arts	x
Alfred_M._Wolin	education	Master_of_Social_Work	x
Alfred_M._Wolin	education	Doctor_of_Musical_Arts	x
William_Dawson_LeSueur	education	Doctor_of_Musical_Arts	x
William_Dawson_LeSueur	education	Master_of_Divinity	x
Mildred_Thompson	education	Master_of_Social_Work	x
William_Lloyd_Standish	education	Doctor_of_Divinity	x
William_Lloyd_Standish	education	Master_of_Social_Work	x
Jerry_Birdwell	education	Bachelor_of_Technology	x
Jerry_Birdwell	education	Bachelor_of_Science	x
Jim_Corcoran	education	Master_of_Social_Work	x
William_T._McCarthy	education	Doctor_of_Musical_Arts	x
Jeannie_Suk	education	Doctor_of_Musical_Arts	x
